Болт М14-6gх50.8.8.ГЦ ГОСТ 7798-70;26.19591837;0.0;0.0;0.0;0.0;2.72142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;55.30106124999967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.59693878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.49285714;36.49285714
Болт М14-6gх50.8.8.Гл ГОСТ Р ИСО 4014-2013;9.18571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.37142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М14-6gх55.8.8.ГЦ ГОСТ 7798-70;2.91836735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М14-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;10.012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;316.4883265200001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.12244898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М14-6gх55.8.8.Гл ГОСТ Р ИСО 4014-2013;7.747571440000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.77142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М16-6gх45.8.8.ГЦ ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.94285715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М16-6gх50.8.8.ГЦ ГОСТ 7798-70;118.97955102000006;0.0;0.0;0.0;0.0;4.05714286;0.0;0.0;0.0;0.0;0.0;0.0;51.46836736;0.0;0.0;10.43367347;0.0;0.0;0.0;0.0;0.0
Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;42.19795919;0.0;68.63265306;0.0;56.1122449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М16-6gх50.8.8.ТД4 ГОСТ Р ИСО 4014-2013;9.73877551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М18-6gх95.8.8.Гл ГОСТ 7798-70;8.41020408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх200.5.8.ГЦ ГОСТ 7798-70;2297.6216786600003;0.0;0.0;0.0;0.0;54.35736354;0.0;0.0;0.0;0.0;0.0;0.0;234.77754892000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх200.5.8.ГЦ ГОСТ Р ИСО 4014-2013;795.96875283;0.0;573.64366633;0.0;597.93099897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх200.5.8.Гл ГОСТ 7798-70;17104.68481257;0.0;0.0;0.0;0.0;197.76930999;0.0;602.55715757;0.0;811.8908342000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;533.74974253;533.74974253
Болт М20-6gх200.5.8.Гл ГОСТ Р ИСО 4014-2013;294.33446138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх200.5.8.ТД4 ГОСТ Р ИСО 4014-2013;1.677042219999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх200.8.8.Гл ГОСТ 7798-70;3147.0014974100004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх240.8.8.ГЦ ГОСТ 7798-70;0.7098877400000028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх240.8.8.бп ГОСТ Р ИСО 4014-2013;5.43975284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх55.8.8.ГЦ ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.107207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх60.8.8.ГЦ ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;396.63027807;0.0;0.0;6.67353244;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;733.8778702499997;0.0;1152.2966014299998;0.0;7.78578785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.753862;300.753862
Болт М20-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44490216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх65.8.8.ГЦ ГОСТ 7798-70;451.88593202000004;0.0;0.0;0.0;0.0;33.8722966;0.0;0.0;0.0;0.0;0.0;0.0;203.46652935999998;0.0;0.0;14.11431514;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;322.50804943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;2425.25277645;29.18022657;0.0;27.29763131;0.0;0.0;0.0;241.81359422999998;0.0;361.77445931000005;11.29557157;99.53964985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;223.22245108;223.22245108
Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;54.08159218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.52832132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх65.8.8.ТД4 ГОСТ Р ИСО 4014-2013;282.04102571;0.0;0.0;67.77342945;0.0;67.77342945;0.0;67.77342945;0.0;61.18434604;0.0;7.53038104;6.58908342;8.471678690000001;5.6477857799999995;37.65190524;86.59938208;0.0;81.89289391999999;0.0;67.77342945
Болт М20-6gх65.8.8.бп ГОСТ Р ИСО 4014-2013;1.88259526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх90.8.8.ГЦ ГОСТ 7798-70;31.07518023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.97322348;0.0;0.0;0.0;0.0;0.0
Болт М20-6gх90.8.8.Гл ГОСТ 7798-70;2.17033882999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх110.8.8.ТД4 ГОСТ Р ИСО 4014-2013;16.76622039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх75.8.8.ГЦ ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;129.81668384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх75.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;0.0;0.0;0.0;343.59004118999405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх75.8.8.Гл ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;322.95571576;0.0;139.31822863;0.0;201.45726056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;272.69207003;272.69207003
Болт М24-6gх80.8.8.ГЦ ГОСТ 7798-70;1764.14986199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1203.0052482199999;0.0;699.01956746;0.0;619.5077239999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх80.8.8.Гл ГОСТ 7798-70;2297.75195469;0.0;0.0;0.0;0.0;72.05561277;0.0;414.11122553999996;0.0;354.89907312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;479.12564367;479.12564367
Болт М24-6gх80.8.8.Гл ГОСТ Р ИСО 4014-2013;121.74871267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх80.8.8.ТД4 ГОСТ Р ИСО 4014-2013;82.89495364999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;0.0;0.0;0.0;141.9769639500001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх85.8.8.Гл ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;43.23377961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;0.0;0.0;0.0;393.7045561300002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М24-6gх90.8.8.Гл ГОСТ Р 50793-95;0.26138826000000037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М30-6gх115.8.8.Гл ГОСТ 7798-70;9.88242945000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М30-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.0;0.0;0.0;0.0;184.17310702999984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М30-6gх90.8.8.Гл ГОСТ 7798-70;0.0;0.0;0.0;0.0;0.0;12.2430484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;159.15962925;159.15962925
Болт М36-6gх120.8.8.ГЦ ГОСТ 7798-70;243.056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.48;0.0;0.0;0.0;0.0;0.0
Болт М36-6gх120.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1426.0720000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М36-6gх120.8.8.Гл ГОСТ 7798-70;1128.909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М36-6gх150.8.8.Гл ГОСТ 7798-70;347.764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М36-6gх150.8.8.ТД4 ГОСТ Р ИСО 4014-2013;51.872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М36-6gх150.8.8.бп ГОСТ Р ИСО 4014-2013;3.242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М36-6gх160.8.8.Гл ГОСТ 7798-70;88.452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М36-6gх160.8.8.бп ГОСТ Р ИСО 4014-2013;3.402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М6-6gх16.8.8.Гл ГОСТ 7798-70;0.2122449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М6-6gх25.8.8.Гл ГОСТ 7798-70;0.47551021000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М8-6gх100.8.8.Гл ГОСТ 7798-70;0.09183673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М8-6gх25.8.8.Гл ГОСТ 7798-70;0.2122449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М8-6gх35.8.8.Гл ГОСТ 7798-70;2.9766734700000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.37244898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт М8-6gх50.8.8.Гл ГОСТ 7798-70;0.05204082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт по чертежу Спецболт М46 М24х525.09Г2С-15.ГЦ Чертёж 3.407.1-175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0
Болт по чертежу Спецболт М47 М24х550.09Г2С-15.ГЦ Чертёж 3.407.1-175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.2;0.0;0.0;0.0;0.0;0.0;0.0
Болт по чертежу Спецболт М48 М24х575.09Г2С-15.ГЦ Чертёж 3.407.1-175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.8;0.0;0.0;0.0;0.0;0.0;0.0
Втулка 42х40 - d23;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Втулка В22 УХЛ2;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Вязка спиральная ВС-120/150-2;558.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М10-6h.5.Гл ГОСТ 5915-70;0.04222451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М16-6h.5.Гл ГОСТ 5915-70;147.08261484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М16-6h.8.ГЦ ГОСТ 5915-70;275.25774765;0.0;0.0;0.0;0.0;6.39134912;0.0;0.0;0.0;0.0;0.0;0.0;23.55097837;0.0;0.0;6.97219361;0.0;0.0;0.0;0.0;0.0
Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;515.30920907;0.23274974;39.20494336;0.0;32.38722966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М16-6h.8.Гл ГОСТ 5915-70;2716.6935139099996;0.0;0.0;0.0;0.0;7.4376931;29.75901133;11.15962925;0.0;29.9907312;0.0;23.04840371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М16-6h.8.Гл ГОСТ ISO 4032-2014;84.89105561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.57878476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.93408857;61.93408857
Гайка М16-6h.8.ТД4 ГОСТ ISO 4032-2014;33.05708342;0.0;0.0;11.19670443;0.0;11.19670443;0.0;11.19670443;0.0;10.10813594;0.0;0.0;0.0;0.0;0.0;5.59835221;11.19670443;0.0;11.19670443;0.0;11.19670443
Гайка М18-6h.8.Гл ГОСТ 5915-70;8.74950671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М20-6h.5.Гл ГОСТ 5915-70;1.5276817699999938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М20-6h.8.ГЦ ГОСТ 5915-70;949.6614336299983;0.0;0.0;0.0;0.0;31.78372812;0.0;0.0;0.0;0.0;0.0;0.0;284.8784758;0.0;3.82698249;8.09474768;0.0;0.0;0.0;0.0;0.0
Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;681.3602059699999;0.29454171;145.97322348;0.0;152.15242019000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М20-6h.8.Гл ГОСТ 5915-70;8348.405850669998;9.130793;0.0;8.54170958;0.0;50.32543769;7.06900103;550.18743563;0.0;825.5767250299998;7.06591143;40.34706488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;541.28321318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.67868177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.23069001;368.23069001
Гайка М20-6h.8.ТД4 ГОСТ ISO 4032-2014;294.0315551;0.0;0.0;63.62100927;0.0;63.62100927;0.0;63.62100927;0.0;57.43563337;0.0;2.35633368;2.06179197;2.65087539;1.76725026;32.98867148;69.51184346;0.0;68.03913491;0.0;63.62100927
Гайка М20-6h.8.бп ГОСТ ISO 4032-2014;2.94335736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М24-6h.8.ГЦ ГОСТ 5915-70;1520.2450133900002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.507724;0.0;3.04016478;7.59011329;0.0;0.0;0.0;0.0;0.0
Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;973.1150576000003;0.0;798.22039135;0.0;753.0442842499999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М24-6h.8.Гл ГОСТ 5915-70;1428.69265907;0.0;0.0;0.0;0.0;221.69927909;36.44490216;243.46652935999998;0.0;273.71060759999995;10.62821833;98.19876416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М24-6h.8.Гл ГОСТ ISO 4032-2014;320.16669001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;233.59835221;233.59835221
Гайка М24-6h.8.ТД4 ГОСТ ISO 4032-2014;113.88980432999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М27-6h.8.ГЦ ГОСТ 5915-70;230.22561894;0.0;0.0;0.0;0.0;32.13182286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М27-6h.8.ГЦ ГОСТ ISO 4032-2014;1.9107445900000002;0.0;21.66426365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М27-6h.8.Гл ГОСТ 5915-70;324.02712463;0.0;0.0;0.0;0.0;0.0;0.0;15.89392379;0.0;21.673532440000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М27-6h.8.Гл ГОСТ ISO 4032-2014;64.9342688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.54067971;37.54067971
Гайка М30-6h.8.ГЦ ГОСТ 5915-70;965.2799722;0.0;0.0;0.0;0.0;5.99485067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М30-6h.8.ГЦ ГОСТ ISO 4032-2014;152.0544346;7.9938208;151.87641607;0.0;189.84449021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М30-6h.8.Гл ГОСТ 5915-70;1886.06318537;247.77651905;0.0;231.8208033;0.0;37.46858908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М30-6h.8.Гл ГОСТ ISO 4032-2014;193.42418332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.9330587;77.9330587
Гайка М30-6h.8.ТД4 ГОСТ ISO 4032-2014;199.84552008999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.95056644;55.95674563;71.94438723;47.96292482;31.97528321;159.87641607;0.0;119.90731205;0.0;0.0
Гайка М36-6h.5.Гл ГОСТ 5915-70;40.09886714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М36-6h.8.ГЦ ГОСТ 5915-70;651.74099382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.67662204;0.0;0.0;0.0;0.0;0.0
Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;1016.8123305900001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М36-6h.8.Гл ГОСТ 5915-70;2526.79461076;0.0;0.0;0.0;0.0;0.0;164.82389289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М36-6h.8.Гл ГОСТ ISO 4032-2014;58.37487127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М36-6h.8.ТД4 ГОСТ ISO 4032-2014;82.41812564;0.0;0.0;41.20700309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Гайка М36-6h.8.бп ГОСТ ISO 4032-2014;3.43357364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
